	X00_mean	X08_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004041853.1_2951	477.890710514063	245.280984477305	0.970113992360612	0.9870928784843	0.9622453313822	341	0.0129071215156996	lcl|NC_013967.1_cds_WP_004041853.1_2951
lcl|NC_013967.1_cds_WP_004042371.1_3431	3.93128459619879	1.55395187516805	0.639985347236163	0.973661485642492	1.33905898293842	995	0.0263385143575079	lcl|NC_013967.1_cds_WP_004042371.1_3431
lcl|NC_013967.1_cds_WP_004041651.1_2762	0.651938028869632	1.06038782581936	-0.268053950374032	0.873477201603542	-0.701785273870573	1064	0.126522798396458	lcl|NC_013967.1_cds_WP_004041651.1_2762
lcl|NC_013967.1_cds_WP_004042185.1_3269	31.9918036179008	37.6456333801329	-0.119631011272398	0.565104203197831	-0.234780202176579	797	0.434895796802169	lcl|NC_013967.1_cds_WP_004042185.1_3269
lcl|NC_013967.1_cds_WP_013035551.1_2758	1.01141561025962	8.53597497757396	-1.01754533063224	0.989341492113131	-3.0771799966343	962	0.0106585078868687	lcl|NC_013967.1_cds_WP_013035551.1_2758
lcl|NC_013967.1_cds_WP_004042023.1_3119	16.9710586602324	79.7430336001424	-1.21098739704821	0.994005886543375	-2.23228192618744	1079	0.00599411345662482	lcl|NC_013967.1_cds_WP_004042023.1_3119
lcl|NC_013967.1_cds_WP_004041646.1_2757	1.60700591644244	2.67176299946454	-0.209485479879243	0.817720129085732	-0.733416797723733	1001	0.182279870914268	lcl|NC_013967.1_cds_WP_004041646.1_2757
lcl|NC_013966.1_cds_WP_004043248.1_787	1.89241808089879	6.12571390167809	-0.88608363620458	0.990671195121849	-1.6946471380814	689	0.00932880487815058	lcl|NC_013966.1_cds_WP_004043248.1_787
lcl|NC_013967.1_cds_WP_004045288.1_1250	30.8313972198486	53.3456416414764	-0.459748804950383	0.951035890179072	-0.790970136047833	593	0.0489641098209284	lcl|NC_013967.1_cds_WP_004045288.1_1250
lcl|NC_013967.1_cds_WP_004041741.1_2845	8.23036722159043	13.8210435316739	-0.391541180807975	0.938527867082223	-0.747837840591736	1028	0.0614721329177766	lcl|NC_013967.1_cds_WP_004041741.1_2845
lcl|NC_013967.1_cds_WP_004041728.1_2830	311.193363387404	545.624724246064	-0.786685799330892	0.983964006890016	-0.81009772635632	389	0.0160359931099837	lcl|NC_013967.1_cds_WP_004041728.1_2830
lcl|NC_013967.1_cds_WP_049914765.1_2754	2.58868041254621	60.9587391646722	-1.36877845430484	0.991954802511295	-4.55754429090807	848	0.00804519748870491	lcl|NC_013967.1_cds_WP_049914765.1_2754
